RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
10455,13759,Default,1 Tenth Street,,,Augusta,GA,30901-1134,USA,2020-12-09
10456,13760,Default,,,,,NY,,,2020-12-09
10457,13761,Default,17420 North Avenue of the Arts,,,Surprise,AZ,85374,USA,2020-12-09
10458,13762,Default,Burley Field Office,15 East 200 South,,Burley,ID,88318,USA,2020-12-09
10459,13763,Default,The University of Tennessee,1327 Circle Park Drive,,Knoxville,TN,37996-3200,USA,2020-12-09
10460,13764,Default,P.O. Box 110,,,Mount Vernon,VA,22121,USA,2020-12-09
10461,13765,Default,4435 Frankfort Pike,,,Lexington,KY,40510,USA,2020-12-09
10462,13766,Default,Calle Ramon H. Jurado,"Punt Paitilla, Condominio Miramar",,Panama    Zona 1,NA,,USA,2020-12-09
10463,13767,Default,459 Old York Road,,,Bethlehem,PA,18018,USA,2020-12-09
10464,13768,Default,,,,,OR,,,2020-12-09
10465,13769,Default,,,,,NV,,,2020-12-09
10469,13770,Default,,,,,AL,,,2020-12-09
10470,13771,Default,,,,,MS,,,2020-12-09
10471,13772,Default,,,,,TN,,,2020-12-09
10472,13773,Default,,,,,ND,,,2020-12-09
10473,13773,Default,,,,,SD,,,2020-12-09
10474,13774,Default,,,,,ND,,,2020-12-09
10475,13775,Default,,,,,SD,,,2020-12-09
10476,13776,Default,,,,,UT,,,2020-12-09
10477,13777,Default,,,,,OR,,,2020-12-09
10478,13778,Default,,,,,UT,,,2020-12-09
10479,13779,Default,,,,,WA,,,2020-12-09
10480,13780,Default,,,,,MN,,,2020-12-09
10481,13781,Default,,,,,ID,,,2020-12-09
10482,13782,Default,,,,,TN,,,2020-12-09
10483,13783,Default,,,,,UT,,,2020-12-09
10484,13784,Default,,,,,OH,,,2020-12-09
10485,13785,Default,,,,,IL,,,2020-12-09
10486,13785,Default,,,,,IN,,,2020-12-09
10487,13785,Default,,,,,OH,,,2020-12-09
10488,13786,Default,,,,,IL,,,2020-12-09
10489,13787,Default,,,,,IN,,,2020-12-09
10490,13788,Default,,,,,OH,,,2020-12-09
10491,13789,Default,,,,,ME,,,2020-12-09
10492,13790,Default,,,,,AZ,,,2020-12-09
10493,13791,Default,,,,,FL,,,2020-12-09
10494,13792,Default,,,,,SC,,,2020-12-09
10495,13793,Default,,,,,OR,,,2020-12-09
10496,13794,Default,,,,,NC,,,2020-12-09
10497,13795,Default,,,,,ID,,,2020-12-09
10498,13796,Default,,,,,AR,,,2020-12-09
10499,13797,Default,,,,,OR,,,2020-12-09
10500,13798,Default,,,,,WA,,,2020-12-09
10501,13799,Default,,,,,CA,,,2020-12-09
10502,13800,Default,,,,,CA,,,2020-12-09
10503,13801,Default,,,,,MN,,,2020-12-09
10504,13802,Default,,,,,ID,,,2020-12-09
10505,13803,Default,,,,,CO,,,2020-12-09
10506,13804,Default,,,,,ID,,,2020-12-09
10507,13805,Default,,,,,SD,,,2020-12-09
10508,13806,Default,,,,,AR,,,2020-12-09
10509,13807,Default,,,,,ID,,,2020-12-09
10510,13808,Default,,,,,MT,,,2020-12-09
10511,13809,Default,,,,,UT,,,2020-12-09
10512,13810,Default,,,,,NV,,,2020-12-09
10513,13811,Default,,,,,OR,,,2020-12-09
10514,13812,Default,,,,,NM,,,2020-12-09
10515,13813,Default,,,,,ME,,,2020-12-09
10516,13814,Default,,,,,WY,,,2020-12-09
10517,13815,Default,,,,,KY,,,2020-12-09
10518,13816,Default,,,,,NV,,,2020-12-09
10519,13817,Default,,,,,AZ,,,2020-12-09
10520,13818,Default,,,,,MD,,,2020-12-09
10522,13820,Default,,,,,CA,,,2020-12-09
10523,13821,Default,,,,,MI,,,2020-12-09
10524,13822,Default,,,,,OR,,,2020-12-09
10525,13823,Default,,,,,OR,,,2020-12-09
10526,13824,Default,,,,,CA,,,2020-12-09
10527,13825,Default,,,,,CA,,,2020-12-09
10528,13826,Default,,,,,GA,,,2020-12-09
10529,13827,Default,,,,,CA,,,2020-12-09
10530,13828,Default,,,,,NM,,,2020-12-09
10531,13829,Default,,,,,CO,,,2020-12-09
10532,13830,Default,,,,,NM,,,2020-12-09
10533,13831,Default,,,,,CO,,,2020-12-09
10534,13831,Default,,,,,NM,,,2020-12-09
10535,13832,Default,,,,,NM,,,2020-12-09
10536,13833,Default,,,,,CO,,,2020-12-09
10537,13834,Default,,,,,SC,,,2020-12-09
10538,13835,Default,,,,,ID,,,2020-12-09
10539,13836,Default,,,,,UT,,,2020-12-09
10540,13837,Default,,,,,UT,,,2020-12-09
10541,13838,Default,,,,,ME,,,2020-12-09
10542,13839,Default,,,,,AL,,,2020-12-09
10543,13840,Default,,,,,WY,,,2020-12-09
10544,13841,Default,,,,,AK,,,2020-12-09
10545,13842,Default,,,,,WA,,,2020-12-09
10546,13843,Default,,,,,ND,,,2020-12-09
10547,13844,Default,285 Peachtree Center Avenue,,,Atlanta,GA,30303,USA,2020-12-09
10548,13845,Default,,,,,CA,,,2020-12-09
10549,13846,Default,,,,,UT,,,2020-12-09
10550,13847,Default,St. George Field Office,345 East Riverside Drive,,St. George,UT,84790,USA,2020-12-09
10551,13848,Default,,,,,AZ,,,2020-12-09
10552,13849,Default,145 Fish Hatchery Road,,,Celina,TN,38551,USA,2020-12-09
10553,13850,Default,Battle Mountain District Office,,50 Bastian Road ,Battle Mountain,NV,89820,USA,2020-12-09
10554,13851,Default,,,,,UT,,,2020-12-09
10555,13852,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-12-09
10556,13853,Default,,,,,WY,,,2020-12-09
10557,13854,Default,Pocatello Field Office,4350 Cliffs Dr,,Pocatello,ID,83204,USA,2020-12-09
10558,13855,Default,Pocatello Field Office,4350 Cliffs Dr,,Pocatello,ID,83204,USA,2020-12-09
10559,13856,Default,Pocatello Field Office ,4350 Cliffs Dr,,Pocatello,ID,83204,USA,2020-12-09
10560,13857,Default,,,,,SD,,,2020-12-09
10561,13858,Default,,,,,WA,,,2020-12-09
10562,13859,Default,,,,,CA,,,2020-12-09
10563,13859,Default,,,,,OR,,,2020-12-09
10564,13860,Default,,,,,WV,,,2020-12-09
10565,13861,Default,Price Field Office,125 South 600 West,,Price,UT,84501,USA,2020-12-09
10566,13862,Default,,,,,WA,,,2020-12-09
10567,13863,Default,,,,,AR,,,2020-12-09
10568,13864,Default,Monticello Field Office,365 North Main,,Monticello,UT,84535,USA,2020-12-09
10569,13865,Default,,,,,MT,,,2020-12-09
10570,13866,Default,,,,,MO,,,2020-12-09
10571,13867,Default,,,,,CA,,,2020-12-09
10572,13868,Default,,,,,NM,,,2020-12-09
10573,13869,Default,Vernal Field Office,170 South 500 East,,Vernal,UT,84078,USA,2020-12-09
10574,13870,Default,,,,,AR,,,2020-12-09
10575,13870,Default,,,,,OK,,,2020-12-09
10576,13871,Default,,,,,AR,,,2020-12-09
10577,13872,Default,,,,,OK,,,2020-12-09
10578,13873,Default,Buffalo Field Office,1425 Fort Street,,Buffalo,WY,82834,USA,2020-12-09
10579,13874,Default,,,,,ID,,,2020-12-09
10580,13875,Default,,,,,CA,,,2020-12-09
10581,13876,Default,,,,,CO,,,2020-12-09
10582,13877,Default,,,,,CO,,,2020-12-09
10583,13877,Default,Lander Field Office,1335 Main Street,,Lander,WY,82520,USA,2020-12-09
10584,13878,Default,Pinedale Field Office,1625 West Pine Street ,P.O. Box 768,Pinedale,WY,82941,USA,2020-12-09
10585,13879,Default,,,,,UT,,,2020-12-09
10586,13880,Default,"1901 Fort Place, SE",,,Washington,DC,20020,USA,2020-12-09
10587,13881,Default,"900 Jefferson Drive, SW",,,Washington,DC,20013,USA,2020-12-09
10588,13882,Default,2 East 91st Street,,,New York,NY,10128,USA,2020-12-09
10589,13883,Default,Hirshhorn Museum and Sculpture Garden,MRC Code 350,,Washington,DC,20013-7012,USA,2020-12-09
10590,13884,Default,"14th Street and Constitution Avenue, N.W",,,Washington,DC,20013,USA,2020-12-09
10591,13885,Default,,,,,NM,,,2020-12-09
10592,13886,Default,"8th and F Streets, NW",,,Washington,DC,20560,USA,2020-12-09
10593,13886,Default,,,,,OR,,,2020-12-09
10594,13887,Default,Pennsylvania Avenue at 17th Street N.W.,,,Washington,DC,20006,USA,2020-12-09
10595,13888,Default,,,,,OR,,,2020-12-09
10596,13889,Default,,,,,WV,,,2020-12-09
10597,13890,Default,,,,,OR,,,2020-12-09
10598,13891,Default,,,,,CO,,,2020-12-09
10599,13892,Default,,,,,ID,,,2020-12-09
10600,13893,Default,,,,,KS,,,2020-12-09
10601,13894,Default,,,,,MI,,,2020-12-09
10602,13895,Default,,,,,AZ,,,2020-12-09
10603,13896,Default,,,,,NH,,,2020-12-09
10604,13897,Default,,,,,WA,,,2020-12-09
10605,13898,Default,,,,,OK,,,2020-12-09
10606,13554,Default,,,,,KY,,,2020-12-09
10607,13899,Default,,,,,NM,,,2020-12-09
10608,13900,Default,,,,,KY,,,2020-12-09
10609,13900,Default,,,,,TN,,,2020-12-09
10610,13901,Default,,,,,MI,,,2020-12-09
10611,13902,Default,,,,,WY,,,2020-12-09
10612,13903,Default,,,,,CA,,,2020-12-09
10613,13904,Default,,,,,KY,,,2020-12-09
1249,3110,Default,Lower Sonoran Field Office,Sonoran Desert National Monument,21605 N. 7th Ave,Phoenix,AZ,85027,USA,2021-09-01
1253,3119,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2021-09-23
1256,3125,Default,Bureau of Land Management,Fairbanks District Office,222 University Avenue,Fairbanks,AK,99709,USA,2022-09-06
1263,3922,Default,20995 Rabbit Hill Road,,,Lakeview,OR,97630,USA,2020-12-09
1264,3933,Default,35 miles south of Tulare in,,,Tulare County,CA,,USA,2020-12-09
1269,3948,Default,1502 S.E. Kings Bay Drive,,,Crystal River,FL,34429,USA,2020-12-09
1271,3958,Default,Rt. 1 Box 18 A,,,Vian,OK,74962,USA,2020-12-09
1272,3962,Default,P.O.Box 1248,,,Socorro,NM,87801,USA,2020-12-09
1273,3963,Default,5686 Santa Gertrudis Dr.,,,Las Cruces,NM,88012,USA,2020-12-09
1274,4000,Default,,,,Lake Erie,OH,,USA,2020-12-09
1275,4002,Default,P.O. Box 1527,,,Vieques,PR,00765,USA,2020-12-09
1278,4014,Default,11372 Hwy 143,,,Farmerville,LA,71241,USA,2020-12-09
1281,4020,Default,,,,Iron County,MO,,USA,2020-12-09
1291,4064,Default,PO Box 495,,,Rockport,ME,04856,USA,2020-12-09
1293,4074,Default,500 West Sunshine,,,Springfield,MO,65807,USA,2020-12-09
1297,4098,Default,9754 143 1/2 Avenue SE,,,Cayuga,ND,58013,USA,2020-12-09
1299,4100,Default,c/o Devils Lake Wetland Management District ,221 2nd Street West,P.O. Box 908,Devils Lake,ND,58301 ,USA,2020-12-09
1301,4110,Default,10705 Belmont Blvd,,,Lorton,VA,22079,USA,2021-09-01
1357,583,Default,Anchorage Field Office,4700 BLM Road," ",Anchorage,AK,99507,USA,2021-09-01
1358,584,Default,4700 BLM Road ," "," ",Anchorage,AK,99507,USA,2021-09-01
1415,1558,Default,,,,Alcova,WY,,USA,2020-12-09
1416,1561,Default,NC 12 south,"for shipping:  708 N Hwy 64, Manteo, NC 27954;",,Rodanthe,NC,27968,USA,2020-12-09
1417,1794,Default,Wenatchee Field Office,915 N. Walla Walla Ave," ",Wenatchee,WA,98801,USA,2021-09-01
1604,114,Default,103 East Plumtree Road,,,Sunderland,MA,01375,USA,2020-12-09
1787,591,Default,Kingman Field Office,2755 Mission Boulevard,,Kingman,AZ,86401,USA,2022-01-26
1789,595,Default,4070 South Avenida Saracino,,,Sierra Vista,AZ,85615,USA,2022-05-19
1790,599,Default,BLM Glennallen Field Office,Mile 186.5 Glenn Highway," P.O. Box 147",Glennallen,AK,99588,USA,2021-09-01
1792,602,Default,Bureau of Land Management,Yuma Field Office,2555 East Gila Ridge Road,Yuma,AZ,85365,USA,2021-09-01
1793,604,Default,"Battery Randolph, Bldg 32, Kalia Rd","Fort DeRussy, Waikiki Beach",,Honolulu,HI,96815,USA,2022-04-14
1797,612,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2022-09-27
1800,618,Default,Bureau of Land Management,Ridgecrest Field Office,300 S. Richmond Rd.,Ridgecrest,CA,93555,USA,2021-09-01
1801,620,Default,711 14th Avenue,,,Safford,AZ,85546,USA,2021-09-01
1808,979,Default,Bureau of Land Management,Redding Field Office,6640 Lockheed Drive,Redding,CA,96002,USA,2022-06-08
186438,1823,Default,,,,,CA,,USA,2021-12-02
1883,1150,Default,South Dakota Field Office ,309 Bonanza Street,,Belle Fourche,SD,57717,USA,2021-09-01
1891,1163,Default,Royal Gorge Field Office,3028 E. Main Street,,Caсon City,CO,81212,USA,2021-09-01
1901,1181,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2022-10-26
1911,1197,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2021-09-01
1919,1220,Default," Vernal Field Office",170 South 500 East," ",Vernal,UT,84078,USA,2021-09-01
19415,589,Default,Bureau of Land Management,Eastern Interior Field Office,222 University Avenue,Fairbanks,AK,99709,USA,2022-09-06
19416,981,Default,Bureau of Land Management ,Fairbanks District Office,1150 University Avenue,Fairbanks,AK,99709,USA,2022-12-09
2015,1369,Default,11372 Hwy 143  ,,,Farmerville,LA,71241,USA,2020-12-09
2094,1491,Default,11372 Hwy 143,,,Farmerville ,LA,71241,USA,2020-12-09
2101,1501,Default,7603 High Point Rd,,,Lorton,VA,22079,USA,2020-12-09
2122,1531,Default,132 Bison Range Rd.," "," ",Moiese,MT,59824,USA,2020-12-09
2123,1533,Default,179 key Deer Blvd.,Big Pine Key Plaza,,Big Pine Key,FL,33043,USA,2020-12-09
2124,1534,Default,9981 Pacific Street,,,Prairie City,IA,50228,USA,2020-12-09
2125,1535,Default,W7996 20th St. W,,,Necedah,WI,54646,USA,2020-12-09
2127,1537,Default,50 Bend Road,,,Charlestown,RI,02813,USA,2020-12-09
2128,1539,Default,115 Railway Street,,,Scottsbluff,NE,69631,USA,2020-12-09
2129,1540,Default,132 Bison Range Road,,,Moiese,MT,59824,USA,2020-12-09
2130,1541,Default,101 Front St.,P.O. Box 287,,Galena,AK,99741,USA,2020-12-09
2133,1546,Default,"11th St, off U.S. Highway 101",,,Bandon,OR,,USA,2020-12-09
2134,1547,Default,14000 West State Route 2,,,Oak Harbor,OH,43449,USA,2020-12-09
2135,1548,Default,HC 69 Box 232,,,Randlett,UT,84063,USA,2020-12-09
2136,1550,Default,Still River Depot Road,,,Harvard,MA,01451,USA,2020-12-09
2137,1551,Default,Just east of the village of,,,Oxford,ID,,USA,2020-12-09
2138,1552,Default,N/A,,,Oyster Bay,NY,11771,USA,2020-12-09
2139,1555,Default,"Milepost 32, Hwy 93",,,Alamo,NV,89001,USA,2020-12-09
2140,1562,Default,"Rt. 1, Box 92 - Hwy. 52 N",,,Wadesboro,NC,28170,USA,2020-12-09
2142,1565,Default,718 Juliette Rd.,,,Round Oak,GA,31038-2821,USA,2020-12-09
2143,1566,Default,Administrative Office - 1000 Business Center Drive,Suite 10,,Savannah,GA,31405,USA,2020-12-09
2145,1569,Default,205 South Ludington Drive,,,Columbia,NC,27925,USA,2020-12-09
2146,1570,Default,1958 Central Road,,,Lockesburg,AR,71846,USA,2020-12-09
2147,1572,Default,,,,"Hopewell, Chesterfield Co.",VA,,USA,2020-12-09
2148,1573,Default,11978 Turkle Pond Road,,,Milton,DE,19968,USA,2020-12-09
2149,1574,Default,"RR 3, Box 48A",,,Stafford,KS,67578,USA,2020-12-09
2150,1575,Default,321 Port Road,,,Wells,ME,04090,USA,2022-12-08
2151,1577,Default,336 Wilna Road,,,Warsaw,VA,22572,USA,2020-12-09
2152,1578,Default,27820 Southside Centennial Rd.,,,Lima,MT,59739,USA,2020-12-09
2153,1579,Default,4343 Highway 157,,,Union City,TN,38261,USA,2020-12-09
2154,1580,Default,36289 State Highway 65,,,McGregor,MN,55760,USA,2020-12-09
2155,1582,Default,114 W. Water Street,,,Windsor,NC,27983,USA,2020-12-09
2156,1583,Default,7200 Quebec Street Bldg 121,,,Commerce City,CO,80022,USA,2020-12-09
2157,1585,Default,51 East 4th Street,,,Winona,MN,55987,USA,2020-12-09
2158,1586,Default,3000 Holly Beach Highway,,,Hackberry ,LA,70645,USA,2020-12-09
2159,1587,Default,769 Sachuest Point Road,,,Middletown,RI,02842,USA,2020-12-09
2160,1589,Default,Near Dayton in ,,,Butte County,CA,,USA,2020-12-09
2161,1590,Default,"Off U.S. Hwy 1, about 3 miles south of",,,Castroville,CA,,USA,2020-12-09
2162,1592,Default,906 W Sinclair Rd,,,Calipatria,CA,92233,USA,2020-12-09
2163,1594,Default,P.O. Box 3509,,,Douglas,AZ,85608,USA,2020-12-09
2165,1596,Default,947-C West Pacheco Blvd,,,Los Banos,CA,93635,USA,2020-12-09
2166,1598,Default,39650 Sand Lake Drive,,,Columbia,SD,57433,USA,2020-12-09
2167,1599,Default,"Rural Rt. 1, Box 25",,,Columbia,SD,57433,USA,2020-12-09
2168,1601,Default,Rt. 2 Box 202A,,,Alamo,TX,78516,USA,2020-12-09
2169,1602,Default,2125 Fort Watson Road,,,Summerton,SC,29148,USA,2020-12-09
2170,1603,Default,Administrative Office - 1000 Business Center Drive,"Suite 10 - Savannah, GA   31405 ",,Hardeeville,SC,,USA,2020-12-09
2171,1606,Default,37 Miles North on Highway 372,,,Green River,WY,82935,USA,2020-12-09
2172,1607,Default,160 2nd Ave,P.O. Box 270,,Kotzebue,AK,99752,USA,2020-12-09
2174,1611,Default,(mailing address),61389 Hwy. 434,,Lacombe,LA,70445,USA,2020-12-09
2175,1612,Default,17076 293rd Ave. ,,,Zimmerman,MN,55398,USA,2020-12-09
2176,1615,Default,12000 353 St. SE,,,Moffit,ND,58560,USA,2020-12-09
2177,1616,Default,Highway 159 South,,,Mound City,MO,64470,USA,2022-12-08
2178,1618,Default,1764 95th Street,,,New Richmond,WI,54017,USA,2020-12-09
2179,1619,Default,1200 Lighthouse Road,,,St. Marks,FL,32355,USA,2020-12-09
2180,1620,Default,479 Market Street ,,,Apalachicola,FL,32320,USA,2020-12-09
2181,1621,Default,733 Old Clinton Road,,,Westbrook,CT,06498,USA,2020-12-09
2183,1626,Default,1168 Main Street,,,Old Town,ME,04468,USA,2020-12-09
2184,1627,Default,197 Lighthouse Road,,,Pennsville,NJ,08070,USA,2020-12-09
2185,1629,Default,Rte #1 Box 29A (Swan Lake Drive),,,Sumner,MO,64681,USA,2020-12-09
2186,1633,Default,P.O. Box 1070,2776 Sunset Drive,,Grenada,MS,38902,USA,2020-12-09
2187,1634,Default,35704 County Highway 26,,,Rochert,MN,56578,USA,2020-12-09
2188,1636,Default,12 Target Rock Rd.,,,Huntington,NY,11743,USA,2020-12-09
2189,1637,Default,3006 Dinkins Lane,,,Paris,TN,38242,USA,2020-12-09
2190,1639,Default,1.3 mile Borealis Avenue,PO Box 779,,Tok,AK,99780,USA,2020-12-09
2191,1642,Default,P.O. Box 609,,,Sabine Pass,TX,77655,USA,2020-12-09
2193,1645,Default,6 Main Street,PO Box 270,,Dillingham,AK,99576,USA,2020-12-09
2194,1647,Default,W28488 Refuge Rd.,,,Trempealeau,WI,54661,USA,2020-12-09
2195,1648,Default,1040 Matunuck Schoolhouse Road,,,South Kingstown,RI,02879,USA,2020-12-09
2196,1649,Default,4009 Hill Rd,,,Tulelake,CA,96134,USA,2020-12-09
2198,1653,Default,72650 Riverview Lane,,,Irving,OR,97844,USA,2020-12-09
2199,1654,Default,1710 360th St.,,,Titonka,IA,50480,USA,2020-12-09
2201,1657,Default,11372 Highway 143,,,Farmerville,LA,71363,USA,2020-12-09
2202,1658,Default,17701 212th Ave NW,,,Berthold,ND,58718,USA,2020-12-09
2203,1660,Default,11515 River Road,,,Valley City,ND,58072,USA,2020-12-09
2204,1661,Default,1547 County Route 565,,,Sussex,NJ,07461,USA,2020-12-09
2205,1663,Default,26320 Highway 33 South,,,Augusta,AR,72006,USA,2020-12-09
2206,1664,Default,Airport Road,,,Lewistown,MT,59457,USA,2020-12-09
2207,1666,Default,"1000 Business Center Drive, ",Suite 10,,Savannah,GA,31405,USA,2020-12-09
2208,1667,Default,44401 134A St.,,,Waubay,SD,57273,USA,2020-12-09
2209,1668,Default,44401 134A St.,,,Waubay,SD,57273,USA,2020-12-09
2210,1670,Default,2700 Refuge Headquarters Road,,,Decatur,AL,35603,USA,2020-12-09
2211,1671,Default,57 South CC Camp Road,,,St. Charles,AR,72140,USA,2020-12-09
2213,1674,Default,26208 Finley Refuge Rd,,,Corvallis,OR,97333,USA,2020-12-09
2214,1675,Default,49663 County Road 17,,,Windom,MN,56101,USA,2020-12-09
2215,1677,Default,728 Yazoo Refuge Road,,,Hollandale,MS,38748,USA,2020-12-09
2216,1678,Default,State Highway,Box 346,,Bethel,AK,99559,USA,2020-12-09
2217,1679,Default,101 12th Ave,Box 264,,Fairbanks,AK,99701,USA,2020-12-09
2226,1700,Default,Royal Gorge Field Office,3028 E. Main Street," ",Canon City,CO,81212,USA,2021-09-01
2229,1705,Default,Arizona Strip Field Office,,,St. George,UT,84790,USA,2021-09-01
2238,1730,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2021-09-01
2239,1734,Default,BLM North Wildhorse Recreation Area,State Highway 225,,Elko,NV,89801,USA,2021-09-01
2241,1737,Default,Ridgecrest Field Office,300 South Richmond Road,,Ridgecrest,CA,93555,USA,2021-09-01
2243,1741,Default,Coos Bay District,1300 Airport Lane ,,North Bend,OR,97459,USA,2021-09-23
2248,1754,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2021-09-01
2249,1757,Default,Bruneau Field Office ,3948 Development Avenue,,Boise,ID,83705,USA,2021-10-07
2251,1761,Default,Bureau of Land Management,Applegate Field Office,708 W. 12th St.,Alturas,CA,96101,USA,2021-09-01
2255,1768,Default,Coeur d'Alene Field Office ,3815 Schreiber Way,,Coeur d'Alene,ID,83815,USA,2021-09-13
2257,1771,Default,Border Field Office,1103 N Fancher Road,,Spokane,WA,99212,USA,2021-09-23
2258,1776,Default,Cottonwood Field Office,2 Butte Drive,,Cottonwood,ID,83522,USA,2022-11-09
2261,1782,Default,Roseburg District Office,777 N.W. Garden Valley Boulevard,,Roseburg,OR,97470,USA,2021-09-01
2262,1785,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2022-03-18
2265,1793,Default,Wenatchee Field Office,915 Walla Walla Avenue," ",Wenatchee,WA,98801,USA,2021-09-01
2268,1809,Default,Elko District Office,,,,NV,,USA,2021-09-01
2270,1815,Default,Elko District Office,3900 E. Idaho Street,,Elko,NV,89801,USA,2021-09-23
2271,1817,Default,Black Rock Field Office,5100 East Winnemucca Blvd.,,Winnemucca,NV,89445,USA,2021-09-23
2274,1826,Default,Red Rock/Sloan Canyon Field Office,1000 Scenic Loop Drive,,Las Vegas,NV,89161,USA,2021-09-23
2276,1834,Default,Vale District Office ,100 Oregon Street," ",Vale,OR,97918,USA,2021-09-01
2277,1840,Default,Socorro Field Office,901 S. Highway 85,,Socorro,NM,87801,USA,2021-09-01
2282,1858,Default,Medford District Office,3040 Biddle Rd,,Medford,OR,97504,USA,2021-09-23
2285,1870,Default,Vernal Field Office," 170 South 500 East"," ",Vernal,UT,84078,USA,2021-09-01
2286,1872,Default,Casper Field Office,,2987 Prospector Dr.,Casper,WY,83604,USA,2021-09-01
2289,1891,Default,Tennessee Valley Authority,Holston-Cherokee-Douglas Watershed Team,106 Tri-Cities Business Park Drive,Gray,TN,37615,USA,2020-12-09
